CÓDIGO-DO-TRECHO,TRECHO-INÍCIO,TRECHO-FINAL,EXTENSÃO(km),SITUAÇÃO-FÍSICA,TIPO-DE-REVESTIMENTO,TRECHO-COINCIDENTE-DISTRITAL,TRECHO-COINCIDENTE-FEDERAL-SUPERPOSTA,TMD,NOMENCLATURA-ANTERIOR,snv_rodovia,snv_jurisdicao,snv_uf,snv_sequencial,lat_inicio,lon_inicio,lat_fim,lon_fim,lat_meio,lon_meio,extensao_geom_km,tomtom_sucesso,tomtom_currentSpeed,tomtom_freeFlowSpeed,tomtom_currentTravelTime,tomtom_freeFlowTravelTime,tomtom_confidence,tomtom_roadClosure,tomtom_erro
025EDF0090,ENTR. DF-035 (EPCV),ENTR. DF-027 (EPJK),3.1,DUP,CA,-,-,18.898,-,DF-025,E,DF,90,-15.8433509935038,-47.850552842,-15.834861514504,-47.824847303,-15.838616598129596,-47.8374412382732,3.207858559454818,True,61.0,61.0,1064.0,1064.0,1.0,False,
025EDF0100,ENTR. DF-027 (EPJK),ENTR. DF-001(A) (EPCT),4.6,DUP,CA,-,-,17.040,-,DF-025,E,DF,100,-15.834861514504,-47.824847303,-15.8086292875047,-47.8003267079999,-15.826147076748065,-47.80738608380225,4.624467017755677,True,61.0,61.0,1064.0,1064.0,1.0,False,
027EDF0010,ENTR. DF-025 (EPDB)/ ACESSO À PONTE JK,ENTR. DF-001 (EPCT),1.8,DUP,CA,-,-,38.934,-,DF-027,E,DF,10,-15.834861534504,-47.8248473049999,-15.8493013505036,-47.8150633239999,-15.842577702542355,-47.821268057969135,2.055223405741257,True,69.0,69.0,346.0,346.0,1.0,False,
035EDF0010,ENTR. DF-025 (EPDB),ENTR. DF-001 (EPCT),4.2,DUP,CA,-,-,19.283,-,DF-035,E,DF,10,-15.8433510015038,-47.8505528409999,-15.8640808855032,-47.8204549869999,-15.85586612419092,-47.838086638679606,4.330662456835195,True,64.0,64.0,489.0,489.0,1.0,False,
047EDF0010,AEROPORTO INTERNACIONAL DE BRASÍLIA,ENTR. DF-025 (EPDB),0.8,DUP,CA,-,-,57.345,-,DF-047,E,DF,10,-15.868793709503,-47.9363922729999,-15.8610369955033,-47.93499399,-15.864901663266677,-47.936047444240906,0.891823219471313,True,74.0,74.0,158.0,158.0,1.0,False,
047EDF0030,ENTR. DF-025 (EPDB),ENTR. DF-051 (EPGU)/ DF-004 (EPNA),1.8,DUP,CA,-,-,38.284,-,DF-047,E,DF,30,-15.8610369955033,-47.93499399,-15.8450995105037,-47.9314830319999,-15.853142121671304,-47.932828891984336,1.8226140089942744,True,74.0,74.0,158.0,158.0,1.0,False,
047EDF0050,ENTR. DF-051 (EPGU)/ DF-004 (EPNA),ENTR. DF-002 (ERS) (TREVO DE TRIAGEM SUL),1.2,DUP,CA,-,-,120.000,-,DF-047,E,DF,50,-15.8450995105037,-47.9314830319999,-15.835949868504,-47.9269986499999,-15.839741768960172,-47.93076868396761,1.2095170253975789,True,77.0,77.0,273.0,273.0,1.0,False,
051EDF0010,ENTR. DF-047 (EPAR),ENTR. DF-003 (EPIA),2.4,DUP,CA,-,-,63.336,-,DF-051,E,DF,10,-15.8450995115037,-47.9314830239999,-15.8405701875039,-47.9533011839999,-15.843959529037948,-47.94260823344129,2.4976467564273337,True,67.0,67.0,1041.0,1041.0,1.0,False,
051EDF0030,ENTR. DF-003 (EPIA),ACESSO AO GUARÁ II,1.5,DUP,CA,-,-,46.939,-,DF-051,E,DF,30,-15.8405701875039,-47.9533011839999,-15.836356058504,-47.9668592849999,-15.838463123003953,-47.9600802344999,1.5805126646359624,True,67.0,67.0,919.0,919.0,1.0,False,
055EDF0010,ENTR. DF-003 (EPIA),VARGEM BONITA (km. 7.2),2,PAV,CA,-,-,7.842,-,DF-055,E,DF,10,-15.8823604955027,-47.960001169,-15.9500436945008,-47.9360970769999,-15.913816687739306,-47.94734376428947,8.912629536414924,True,56.0,56.0,466.0,466.0,1.0,False,
065EDF0010,ENTR. DF-003 (EPIA),ENTR. BR-251/ DF-001 (EPCT)/DF- 480,4.0,DUP,CA,-,-,30.947,DF-16,DF-065,E,DF,10,-15.9475385925009,-47.9921091609999,-15.9660987445004,-48.0207063509999,-15.953976413534171,-48.00718621795139,4.042892938062719,True,78.0,78.0,421.0,421.0,1.0,False,
075EDF0010,ENTR. DF-003 (EPIA),ACESSO AO NÚCLEO BANDEIRANTE,2.0,DUP,CA,-,-,83.961,BR-060,DF-075,E,DF,10,-15.8620483195032,-47.9567297519999,-15.870294139503,-47.972912279,-15.8661712295031,-47.96482101549995,2.021822903547892,True,70.0,70.0,313.0,313.0,1.0,False,
075EDF0030,ACESSO AO NÚCLEO BANDEIRANTE,ENTR. DF-079 (EPVP),1.9,DUP,CA,-,-,56.586,BR-060,DF-075,E,DF,30,-15.870294139503,-47.972912279,-15.8762850755028,-47.9895320179999,-15.87436125486274,-47.98089404573477,1.994462102021164,True,65.0,65.0,317.0,317.0,1.0,False,
075EDF0050,ENTR. DF-079 (EPVP),ENTR. BR-251/ DF-001 (EPCT),4.2,DUP,CA,-,-,63.588,BR-060,DF-075,E,DF,50,-15.8762850755028,-47.9895320179999,-15.8759157095029,-48.0277590289999,-15.877973715721785,-48.00870263108121,4.284671438344403,True,70.0,70.0,313.0,313.0,1.0,False,
079EDF0010,ENTR. DF-085 (EPTG),ENTR. DF-081 (EPIB),2.3,DUP,CA,-,-,40.494,-,DF-079,E,DF,10,-15.8174073805045,-48.0128249449999,-15.837016450504,-48.0040518279999,-15.827206735151224,-48.00842566271303,2.391500140083957,True,57.0,57.0,522.0,522.0,1.0,False,
079EDF0030,ENTR. DF-081 (EPIB),ENTR. DF-075 (EPNB),5.9,DUP,CA,-,-,32.738,-,DF-079,E,DF,30,-15.837016450504,-48.0040518279999,-15.8762852935029,-47.989531999,-15.85854852414186,-47.98859560612565,5.999744942920333,True,57.0,57.0,522.0,522.0,1.0,False,
081EDF0010,ENTR. DF-003 (EPIA),ENTR. DF-079 (EPVP),6.5,PLA,-,-,-,-,-,DF-081,E,DF,10,-15.8281747925042,-47.9513141629999,-15.8370164535039,-48.0040518349999,-15.82392328423292,-47.97832093559568,6.474951665156705,True,45.0,45.0,484.0,484.0,1.0,False,
085EDF0010,ENTR. DF-003 (EPIA),ENTR. DF-087 (EPVL),5.8,DUP,CA,-,-,111.601,-,DF-085,E,DF,10,-15.8100881925047,-47.9484184289999,-15.8127600145046,-47.9999979789999,-15.809575257485124,-47.974318209257696,5.900667368756408,True,60.0,60.0,1170.0,1170.0,1.0,False,
085EDF0030,ENTR. DF-087 (EPVL),ENTR. DF-079 (EPVP),1.4,DUP,CA,-,-,124.335,-,DF-085,E,DF,30,-15.8127600145046,-47.9999979789999,-15.8174073755045,-48.012824947,-15.81511217066704,-48.00640111153019,1.5187632584459962,True,60.0,60.0,1170.0,1170.0,1.0,False,
085EDF0050,ENTR. DF-079 (EPVP),FIM DO TÚNEL DE TAGUATINGA,5.5,DUP,CA,-,-,97.669,-,DF-085,E,DF,50,-15.8174073755045,-48.012824947,-15.8318508805041,-48.0503347139999,-15.82719460381242,-48.03070521760968,4.549037910196921,True,65.0,65.0,1107.0,1107.0,1.0,False,
087EDF0010,ENTR. DF-095 (EPCL),ENTR. DF-085 (EPTG),3.1,DUP,CA,-,-,32.945,-,DF-087,E,DF,10,-15.7862327705054,-47.9972578019999,-15.8127600675046,-47.9999979589999,-15.799292993956849,-48.000572062892125,3.050674679996931,True,43.0,43.0,532.0,532.0,1.0,False,
095EDF0010,ENTR. DF-003 (EPIA),ENTR. DF-097 (EPAC),3.4,DUP,CC,-,-,61.820,-,DF-095,E,DF,10,-15.7858880615054,-47.9414011009999,-15.7954690765051,-47.9703466839999,-15.792663540775232,-47.95527474458289,3.465399108028018,True,80.0,80.0,783.0,783.0,1.0,False,
095EDF0030,ENTR. DF-097 (EPAC),ENTR. DF-087 (EPVL),3.1,DUP,CC,-,-,75.319,-,DF-095,E,DF,30,-15.7954690765051,-47.9703466839999,-15.7862335575054,-47.9972578469999,-15.789203743249931,-47.98325363755095,3.1994003055978637,True,80.0,80.0,783.0,783.0,1.0,False,
095EDF0050,ENTR. DF-087 (EPVL),ENTR. BR- 070/251/ DF-001 (EPCT),6.1,DUP,CC,-,-,57.004,-,DF-095,E,DF,50,-15.7862335575054,-47.9972578469999,-15.7922437525052,-48.0534586989999,-15.79042296238863,-48.02520365933852,6.316312946827248,True,80.0,80.0,783.0,783.0,1.0,False,
097EDF0010,ENTR. DF-095 (EPCL),DF-010 (EPAA),2.0,IMP,-,-,-,180,-,DF-097,E,DF,10,-15.7954723035051,-47.9703476009999,-15.7827306885055,-47.9780496269999,-15.78869062540312,-47.97262896280368,1.7936612432563517,True,80.0,80.0,783.0,783.0,1.0,False,
097EDF0030,DF-010 (EPAA),ENTR. BR-251/ DF-001 (EPCT),9.5,IMP,-,-,-,125,-,DF-097,E,DF,30,-15.7827306885055,-47.9780496269999,-15.7539555675063,-48.0475035949999,-15.754406490982731,-48.006995839640936,9.126599423503787,True,24.0,24.0,503.0,503.0,1.0,False,
100EDF0010,ENTR. BR-020/BR-030,ENTR. DF-230,8.5,PAV,CA,-,-,2.364,DF-021,DF-100,E,DF,10,-15.5836292565111,-47.3521576769999,-15.655546219509,-47.366371162,-15.6215271686984,-47.35997105921105,8.901605599421373,True,87.0,87.0,682.0,682.0,1.0,False,
100EDF0030,ENTR. DF-230,ENTR. VC-141,0.5,PAV,CA,-,-,2.364,DF-021,DF-100,E,DF,30,-15.655546219509,-47.366371162,-15.657823261509,-47.368721692,-15.656684740509,-47.367546427,0.3643058454475557,True,87.0,87.0,682.0,682.0,1.0,False,
100EDF0050,ENTR. VC-141,ENTR. VC-145,3.8,PAV,CA,-,-,2.404,DF-021,DF-100,E,DF,50,-15.657823261509,-47.368721692,-15.6818219125083,-47.3906106659999,-15.669296480176335,-47.38056518866583,3.67121923944533,True,87.0,87.0,682.0,682.0,1.0,False,
100EDF0070,ENTR. VC-145,ENTR. VC-143,0.2,PAV,CA,-,-,2.449,DF-021,DF-100,E,DF,70,-15.6818219125083,-47.3906106659999,-15.6868412975082,-47.3906437319999,-15.68433160500825,-47.3906271989999,0.5587700623391052,True,87.0,87.0,682.0,682.0,1.0,False,
100EDF0090,ENTR. VC-143,ENTR. BR-479/DF-250,3.5,PAV,CA,-,-,2.492,DF-021,DF-100,E,DF,90,-15.6868412975082,-47.3906437319999,-15.7157320975074,-47.3908340559999,-15.7012866975078,-47.3907388939999,3.2161936415460857,True,89.0,89.0,667.0,667.0,1.0,False,
100EDF0110,ENTR. BR-479/DF-250,ENTR. VC-169(A),5.3,IMP,-,-,-,311,DF-021,DF-100,E,DF,110,-15.7157320975074,-47.3908340559999,-15.7648531655059,-47.384117758,-15.74029263150665,-47.38747590699995,5.519034070137758,True,70.0,70.0,1375.0,1375.0,1.0,False,
100EDF0130,ENTR. VC-169(A),ENTR. DF-105,0.2,IMP,-,-,-,311,DF-021,DF-100,E,DF,130,-15.7648531655059,-47.384117758,-15.7699108435058,-47.383426224,-15.76738200450585,-47.383771991,0.5682591722031934,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
100EDF0150,ENTR. DF-105,ENTR. VC-169(B),2.0,IMP,-,-,-,374,DF-021,DF-100,E,DF,150,-15.7699108435058,-47.383426224,-15.7878095185054,-47.3809789469999,-15.7788601810056,-47.382202585499954,2.011018927980399,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
100EDF0170,ENTR. VC-169(B),ENTR. DF-310,4.1,IMP,-,-,-,374,DF-021,DF-100,E,DF,170,-15.7878095185054,-47.3809789469999,-15.8244695585043,-47.3823467189999,-15.806159192235745,-47.37963381004661,4.121122257347759,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
100EDF0190,ENTR. DF-310,ENTR. DF-260/DF-320,3.6,IMP,-,-,-,374,DF-021,DF-100,E,DF,190,-15.8244695585043,-47.3823467189999,-15.8567395105034,-47.3870832369999,-15.840648799907644,-47.38460098230191,3.637898388115208,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
100EDF0210,ENTR. DF-260/DF-320,ENTR. VC-421,4.2,IMP,-,-,-,407,DF-021,DF-100,E,DF,210,-15.8567395105034,-47.3870832369999,-15.8935179315024,-47.3924766679999,-15.8751287210029,-47.3897799524999,4.137962730427193,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
100EDF0230,ENTR. VC-421,ENTR. DF-270,3.4,IMP,-,-,-,407,DF-021,DF-100,E,DF,230,-15.8935179315024,-47.3924766679999,-15.9244190245015,-47.3970157729999,-15.908968479286983,-47.39474621174454,3.476823225864271,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
100EDF0250,ENTR. DF-270,ENTR. DF-285,10.5,IMP,-,-,-,407,DF-021,DF-100,E,DF,250,-15.9244190245015,-47.3970157729999,-16.0219935974988,-47.4074426209999,-15.973012244777996,-47.39907752081573,11.063100449367084,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
100EDF0270,ENTR. DF-285,ENTR. DF-295/ DIVISA DF/GO,3.0,IMP,-,-,-,282,DF-021,DF-100,E,DF,270,-16.0219935974988,-47.4074426209999,-16.049777299498,-47.4157636369999,-16.03483305775429,-47.413609097764194,3.365612416033465,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
105EDF0010,ENTR. BR-020/030,FIM DO TRECHO IMPLANTADO (km. 5.9),5.9,IMP,-,-,-,220,FZ-35,DF-105,E,DF,10,-15.5797273135112,-47.4025062219999,-15.6300698615097,-47.3961536349999,-15.606615214627084,-47.40120276455252,6.011553185443607,True,87.0,87.0,682.0,682.0,1.0,False,
105EDF0020,FIM DE TRECHO IMPLANTADO (km. 5.9),2.1,3,PLA,-,-,-,-,FZ-35,DF-105,E,DF,20,-15.6300698615097,-47.3961536349999,-15.6401170035095,-47.3951739579999,-15.635091933733175,-47.39571913062916,1.1253464160138107,True,87.0,87.0,682.0,682.0,1.0,False,
105EDF0030,ENTR. DF-230,ENTR. VC-143,6.0,PLA,-,-,-,-,FZ-35,DF-105,E,DF,30,-15.6401170035095,-47.3951739579999,-15.6885939175081,-47.4134515079999,-15.663650053815068,-47.406509367313134,5.815537987406548,True,68.0,68.0,1415.0,1415.0,1.0,False,
105EDF0050,ENTR. VC-143,ENTR. BR-479(B)/ DF-250(A),4.4,IMP,-,-,-,220,FZ-35,DF-105,E,DF,50,-15.6885939175081,-47.4134515079999,-15.7067309165076,-47.4382753899999,-15.691323752788552,-47.42890867014698,4.016683393827913,True,68.0,68.0,1415.0,1415.0,1.0,False,
105EDF0090,ENTR. BR-479(A)/ DF-250(B),ENTR. VC-155,0.9,IMP,-,-,-,63,FZ-35,DF-105,E,DF,90,-15.7089104105075,-47.4316944159999,-15.7189187995073,-47.4311980819999,-15.7139146050074,-47.431446248999904,1.115503042691583,True,70.0,70.0,1375.0,1375.0,1.0,False,
105EDF0110,ENTR. VC-155,ENTR. DF-100,9.1,IMP,-,-,-,63,FZ-35,DF-105,E,DF,110,-15.7189187995073,-47.4311980819999,-15.7699109145058,-47.3834267419999,-15.754039042611538,-47.418616696518775,8.996041783060273,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
110EDF0010,ENTR. DF-205,ENTR. VC-113,5.5,IMP,-,-,-,282,DF-19,DF-110,E,DF,10,-15.515448967513,-47.4761436819999,-15.5677035865115,-47.4988663529999,-15.542378438642276,-47.48537458713077,6.390701286971646,True,60.0,60.0,582.0,582.0,1.0,False,
110EDF0030,ENTR. VC-113,ENTR. BR-020/BR-030,1.2,IMP,-,-,-,282,DF-19,DF-110,E,DF,30,-15.5677035865115,-47.4988663529999,-15.5795763465112,-47.4970470339999,-15.573663323778836,-47.49838704494394,1.3499414526190172,True,60.0,60.0,582.0,582.0,1.0,False,
110EDF0050,ENTR. BR-020/BR-030,ENTR. VC-121,0.9,IMP,-,-,-,51,DF-19,DF-110,E,DF,50,-15.5795763465112,-47.4970470339999,-15.587949556511,-47.4951699039999,-15.5837629515111,-47.4961084689999,0.9552414717566108,True,62.0,62.0,705.0,705.0,1.0,False,
110EDF0070,ENTR. VC-121,ENTR. DF-230(A),7.4,IMP,-,-,-,51,DF-19,DF-110,E,DF,70,-15.587949556511,-47.4951699039999,-15.6548299185091,-47.4866909509999,-15.621156625208863,-47.48938480163606,7.520974000667688,True,62.0,62.0,705.0,705.0,1.0,False,
110EDF0090,ENTR. DF-230(A),ENTR. DF-230(B),0.5,IMP,-,230EDF0190,-,119,DF-19,DF-110,E,DF,90,-15.6548299185091,-47.4866909509999,-15.6619976325089,-47.4861175369999,-15.658413775509,-47.4864042439999,0.8004591342350028,True,62.0,62.0,705.0,705.0,1.0,False,
110EDF0110,ENTR. DF-230(B),ENTR. BR-479/DF-250,3.0,IMP,-,-,-,119,DF-19,DF-110,E,DF,110,-15.6619976325089,-47.4861175369999,-15.6874052435082,-47.4895722789999,-15.675068201772044,-47.48529184079716,2.918171898634571,True,62.0,62.0,705.0,705.0,1.0,False,
120EDF0010,ENTR. BR-479/DF-250,ENTR. DF-455,11.0,IMP,-,-,-,234,DF-19,DF-120,E,DF,10,-15.728545617507,-47.604989434,-15.8145698365046,-47.5696963629999,-15.773944541082694,-47.60187741413143,11.56762049013648,True,70.0,70.0,1313.0,1313.0,1.0,False,
120EDF0030,ENTR. DF-455,ENTR. DF-355,2.8,PAV,CA,-,-,359,-,DF-120,E,DF,30,-15.8145698365046,-47.5696963629999,-15.8388470745039,-47.5624114029999,-15.82696312498845,-47.56670758685905,2.838533181328802,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
120EDF0050,ENTR. DF-355,ENTR. VC-419,1.0,IMP,-,-,-,296,-,DF-120,E,DF,50,-15.8388470745039,-47.5624114029999,-15.8459491835037,-47.5516678419999,-15.843283915425642,-47.557758926296245,1.4883614092202715,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
120EDF0070,ENTR. VC-419,ENTR. DF-260(A),2.9,IMP,-,-,-,296,FZ-20 B,DF-120,E,DF,70,-15.8459491835037,-47.5516678419999,-15.871240467503,-47.5528539569999,-15.858493779919607,-47.55488061091798,2.8830747591301065,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
120EDF0110,ENTR. DF-125/DF- 260(B),ENTR. VC-427,5.9,IMP,-,-,-,144,FZ-11,DF-120,E,DF,110,-15.8722444615029,-47.5580946929999,-15.907148802502,-47.5153180489999,-15.89129332688082,-47.537414789242085,6.415928131932191,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
120EDF0130,ENTR. VC-427,ENTR. DF-270(A),2.1,IMP,-,-,-,144,-,DF-120,E,DF,130,-15.907148802502,-47.5153180489999,-15.9246580465015,-47.5201021199999,-15.915983420597255,-47.5164476148458,2.09571000660493,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
120EDF0170,ENTR. DF-270(B),ENTR. DF-285,15.1,IMP,-,-,-,531,-,DF-120,E,DF,170,-15.9280888555014,-47.5372756579999,-16.0116047514991,-47.4775730769999,-15.947420521610564,-47.47769646718609,15.047852718652162,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
125EDF0010,ENTR. DF-120/DF-260,INICIO DE TRECHO PLANEJADO (km. 2.5),2.5,IMP,-,-,-,179,FZ-15,DF-125,E,DF,10,-15.8732052575029,-47.557592117,-15.8903555555025,-47.5611956719999,-15.88239685543737,-47.56370665523626,2.491942718250887,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
125EDF0030,INICIO DE TRECHO PLANEJADO (km. 2.5),3.5,1.0,PLA,-,-,-,-,-,DF-125,E,DF,30,-15.8903555555025,-47.5611956719999,-15.9001681655022,-47.5619846769999,-15.89543891604792,-47.562577902856525,1.3680670401149466,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
125EDF0050,FIM DE TRECHO PLANEJADO (km. 3.5),5.5,0,IMP,-,-,-,179,FZ-14,DF-125,E,DF,50,-15.9001681655022,-47.5619846769999,-15.9373098365011,-47.5835000099999,-15.917566305934209,-47.57604881405376,5.115372607198053,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
125EDF0090,ENTR. DF-270(B),CÓRREGO LAMARÃO,2.7,IMP,-,-,-,378,FZ-13,DF-125,E,DF,90,-15.9315750915013,-47.5547345029999,-15.9548108615007,-47.550319682,-15.943149817070454,-47.55223834004575,2.636240947205919,True,80.0,80.0,841.0,841.0,1.0,False,
125EDF0100,CÓRREGO LAMARÃO,ENTR. BR-251(A),5.2,PAV,TSD,-,-,615,FZ-3,DF-125,E,DF,100,-15.9548108615007,-47.550319682,-15.9903712994997,-47.574443174,-15.974188972933336,-47.556866755105446,5.334472672586858,True,80.0,80.0,841.0,841.0,1.0,False,
125EDF0120,ENTR. BR-251(B),FIM DO TRECHO PAVIMENTADO (km. 21.3), 0.6,PAV,-,-,-,124,FZ-2,DF-125,E,DF,120,-15.9988847964994,-47.5633516729999,-16.0051922054993,-47.5649948369999,-16.002038500999348,-47.5641732549999,0.7255758372698063,True,84.0,84.0,806.0,806.0,1.0,False,
125EDF0130,FIM DO TRECHO PAVIMENTADO (km. 21.3),2.4,9,IMP,-,-,-,124,FZ-2,DF-125,E,DF,130,-16.0051922054993,-47.5649948369999,-16.049623012498,-47.5729490269999,-16.027181520064442,-47.57072334551899,5.059102784587206,True,84.0,84.0,806.0,806.0,1.0,False,
128EDF0010,DIVISA GO/DF,ENTR. DF-205,3.4,PAV,TSD,-,-,15.441,DF-15/DF-130,DF-128,E,DF,10,-15.5002525975134,-47.6174313739999,-15.5282706885127,-47.6224954649999,-15.514980184747142,-47.61822641816927,3.4099098909202854,True,62.0,62.0,1156.0,1156.0,1.0,False,
128EDF0030,ENTR. DF-205,ENTR. DF-131,8.4,PAV,TSD,-,-,9.566,DF-15/DF-130,DF-128,E,DF,30,-15.5282706885127,-47.6224954649999,-15.5823069055111,-47.6780308649999,-15.555289246084897,-47.65026272802744,8.62575101648083,True,64.0,64.0,1118.0,1118.0,1.0,False,
128EDF0050,ENTR. DF-131,ENTR. BR- 010/020/030,2.0,PAV,TSD,-,-,9.907,DF-15/DF-130,DF-128,E,DF,50,-15.5823069055111,-47.6780308649999,-15.5980792935107,-47.675448307,-15.590379509592726,-47.67999576808799,1.9912207983368468,True,64.0,64.0,1118.0,1118.0,1.0,False,
128EDF0070,ENTR. BR-010/020/030,ACESSO A PLANALTINA/ 1º DISTRITO RODOVIÁRIO,2.5,PAV,CA,-,-,8.209,DF-15/DF-130,DF-128,E,DF,70,-15.5980792935107,-47.675448307,-15.62036075251,-47.6725817849999,-15.60875571696586,-47.67196793864575,2.587357071020876,True,46.0,46.0,440.0,440.0,1.0,False,
128EDF0090,ACESSO A PLANALTINA/ 1º DISTRITO RODOVIÁRIO,ENTR. DF-230,3.0,PAV,TSD,-,-,7.817,DF-15/DF-130,DF-128,E,DF,90,-15.62036075251,-47.6725817849999,-15.6418964985094,-47.6855100779999,-15.634120377294517,-47.674107618001216,3.100003142589798,True,45.0,45.0,449.0,449.0,1.0,False,
128EDF0110,ENTR. DF-230,ACESSO AO INSTITUTO FEDERAL DE BRASÍLIA,2.5,PAV,CA,-,-,1.235,DF-15/DF-130/ DF-129,DF-128,E,DF,110,-15.6418964985094,-47.6855100779999,-15.657571631509,-47.6934194439999,-15.64744686800379,-47.69483865957016,2.41673679863708,True,55.0,55.0,512.0,512.0,1.0,False,
128EDF0130,ACESSO AO INSTITUTO FEDERAL DE BRASÍLIA,ENTR. DF-444,2.4,PAV,-,-,-,1.292,DF-15/ DF-130/ DF-129,DF-128,E,DF,130,-15.657571631509,-47.6934194439999,-15.6793195405084,-47.6928496639999,-15.668599119960032,-47.69203634895132,2.538886444261184,True,55.0,55.0,512.0,512.0,1.0,False,
128EDF0150,ENTR. DF-444,PEDRA FUNDAMENTAL,1.6,EOP,-,-,-,450,-,DF-128,E,DF,150,-15.6793195405084,-47.6928496639999,-15.6856356655082,-47.6800757629999,-15.68276136672695,-47.68654654470629,1.5997066584535429,False,,,,,,,"400: {""error"":""Point too far from nearest existing segment."",""httpStatusCode"":400,""detailedError"":{""code"":""INVALID_REQUEST"",""message"":""Point too far from nearest existing segment.""}}"
130EDF0010,ENTR. DF-230,ACESSO AO VALE DO AMANHECER,2.5,PAV,CA,-,-,14.608,DF-15/DF-130,DF-130,E,DF,10,-15.6478359105093,-47.6502645399999,-15.6702740085086,-47.6443092189999,-15.659349752886891,-47.64850684750139,2.605802063079671,True,67.0,67.0,1352.0,1352.0,1.0,False,
130EDF0030,ACESSO AO VALE DO AMANHECER,ENTR. BR-479/DF-250,6.7,PAV,CA,-,-,7.345,DF-15/DF-130,DF-130,E,DF,30,-15.6702740085086,-47.6443092189999,-15.727419628507,-47.660503064,-15.697664226091504,-47.65437447070904,6.763806975448406,True,67.0,67.0,1352.0,1352.0,1.0,False,
130EDF0050,ENTR. BR-479/DF-250,ENTR. DF-455,6.6,PAV,TSD,-,-,4.630,DF-15/DF-130,DF-130,E,DF,50,-15.7274196275071,-47.660503065,-15.7813342235055,-47.6463975229999,-15.755645502901576,-47.66088365946737,6.56602509411677,True,67.0,67.0,1352.0,1352.0,1.0,False,
130EDF0070,ENTR. DF-455,ENTR. VC-411,1.8,PAV,TSD,-,-,3.856,DF-15/DF-130,DF-130,E,DF,70,-15.7813342235055,-47.6463975229999,-15.7961698315051,-47.6401067619999,-15.788412768800168,-47.64244630120536,1.805064305821996,True,70.0,70.0,1313.0,1313.0,1.0,False,
